referrer,views_total,views_unique
nutui.jd.com,2864,633
github.com,454,122
Google,232,109
medium.com,191,53
cn.bing.com,141,62
link.juejin.cn,66,18
Baidu,61,42
Bing,42,27
npmjs.com,28,7
link.csdn.net,23,8
