referrer,views_total,views_unique
nutui.jd.com,3964,844
github.com,743,170
Google,390,151
cn.bing.com,219,95
link.juejin.cn,202,35
Baidu,143,69
medium.com,60,23
gitee.com,35,11
hellogithub.com,35,9
Bing,22,13
