referrer,views_total,views_unique
nutui.jd.com,5510,964
github.com,1212,229
Google,529,156
cn.bing.com,91,49
link.juejin.cn,79,50
m.baidu.com,72,2
link.zhihu.com,65,31
Baidu,49,19
gitee.com,26,13
Bing,24,14
