referrer,views_total,views_unique
nutui.jd.com,3145,673
Google,332,138
github.com,298,109
cn.bing.com,171,72
medium.com,127,50
gitee.com,114,11
Baidu,98,59
link.juejin.cn,33,17
Bing,21,10
npmjs.com,15,5
