referrer,views_total,views_unique
nutui.jd.com,3360,554
github.com,800,150
Google,281,92
cn.bing.com,108,43
wx.mail.qq.com,92,1
link.juejin.cn,56,25
link.csdn.net,46,7
npmjs.com,34,6
Bing,32,12
mail.qq.com,22,2
