referrer,views_total,views_unique
nutui.jd.com,3553,855
github.com,880,190
Google,451,151
cn.bing.com,141,57
Baidu,52,37
medium.com,48,20
link.juejin.cn,45,26
Bing,43,20
link.zhihu.com,42,23
wx.mail.qq.com,32,1
