referrer,views_total,views_unique
nutui.jd.com,5609,815
github.com,1611,291
Google,180,79
link.juejin.cn,89,68
Baidu,72,25
cn.bing.com,40,22
link.csdn.net,39,20
oschina.net,38,17
link.zhihu.com,37,17
bytedance.feishu.cn,26,2
