referrer,views_total,views_unique
nutui.jd.com,4792,783
github.com,896,181
Google,340,122
cn.bing.com,106,44
link.juejin.cn,39,22
Baidu,32,15
link.zhihu.com,20,15
gitee.com,20,12
Bing,14,10
npmjs.com,11,6
