referrer,views_total,views_unique
nutui.jd.com,4206,693
github.com,868,220
Google,264,138
npmjs.com,227,6
cn.bing.com,95,32
ktsoft.coding.net,91,2
link.juejin.cn,88,34
Baidu,49,5
link.zhihu.com,40,17
gitee.com,29,10
