referrer,views_total,views_unique
nutui.jd.com,4719,1044
github.com,1850,326
Google,240,100
link.juejin.cn,75,41
cn.bing.com,61,24
link.zhihu.com,38,22
gitee.com,36,22
Bing,30,8
Baidu,23,9
mail.qq.com,21,7
