referrer,views_total,views_unique
nutui.jd.com,5146,879
github.com,1159,206
Google,339,142
cn.bing.com,65,31
link.juejin.cn,53,38
link.zhihu.com,44,20
Baidu,25,12
pinyin-pro.cn,25,1
gitee.com,21,7
oschina.net,14,6
