referrer,views_total,views_unique
nutui.jd.com,3340,543
github.com,434,127
Google,216,113
cn.bing.com,58,27
link.juejin.cn,52,23
Bing,39,9
link.zhihu.com,29,14
gitee.com,26,3
Baidu,16,5
ai2news.com,14,3
