referrer,views_total,views_unique
nutui.jd.com,4199,859
github.com,444,124
Google,313,123
link.juejin.cn,119,35
Baidu,105,65
cn.bing.com,72,36
medium.com,58,23
gitee.com,44,9
Bing,40,20
npmjs.com,20,5
