referrer,views_total,views_unique
nutui.jd.com,5340,1174
github.com,2223,337
Google,202,73
link.juejin.cn,69,40
link.zhihu.com,58,18
cn.bing.com,54,24
Baidu,44,18
joyspace.jd.com,32,2
Bing,31,8
gitee.com,23,17
