referrer,views_total,views_unique
nutui.jd.com,3698,601
github.com,886,161
Google,315,103
cn.bing.com,110,44
wx.mail.qq.com,92,1
link.juejin.cn,68,30
link.csdn.net,46,7
Bing,36,14
npmjs.com,32,6
mail.qq.com,22,2
