referrer,views_total,views_unique
nutui.jd.com,5080,853
github.com,1768,319
Google,207,103
joyspace.jd.com,196,3
link.juejin.cn,152,60
Baidu,49,33
cn.bing.com,33,26
link.zhihu.com,28,24
link.csdn.net,28,10
gitee.com,28,7
