referrer,views_total,views_unique
nutui.jd.com,4934,1059
github.com,1957,334
Google,234,105
link.juejin.cn,78,42
cn.bing.com,68,29
gitee.com,37,20
Baidu,33,15
link.zhihu.com,30,19
Bing,28,8
mail.qq.com,21,7
