referrer,views_total,views_unique
nutui.jd.com,5641,1372
github.com,2346,320
Google,174,71
oschina.net,168,115
link.juejin.cn,109,57
joyspace.jd.com,76,1
cn.bing.com,73,31
Baidu,38,16
jagile.jd.com,37,11
gitee.com,33,24
