referrer,views_total,views_unique
nutui.jd.com,4094,902
github.com,555,143
Google,381,132
cn.bing.com,192,75
link.juejin.cn,150,42
Baidu,119,70
medium.com,43,19
Bing,36,16
wx.mail.qq.com,23,1
link.csdn.net,21,15
