referrer,views_total,views_unique
nutui.jd.com,3373,779
github.com,511,141
Google,220,124
cn.bing.com,165,52
Baidu,94,56
medium.com,73,25
hellogithub.com,68,55
link.juejin.cn,42,19
gitee.com,41,12
blog.csdn.net,23,6
