url_path,views_total,views_unique
/jdf2e/nutui,1875,935
/jdf2e/nutui/issues,1826,473
/jdf2e/nutui/releases,482,306
/jdf2e/nutui/tree/next/src,357,179
/jdf2e/nutui/tree/next/src/packages/__VUE,301,112
/jdf2e/nutui/tree/next/src/packages,285,150
/jdf2e/nutui/pulls,178,54
/jdf2e/nutui/search,133,45
/jdf2e/nutui/issues/1670,82,34
/jdf2e/nutui/tree/next/src/sites,77,51
