referrer,views_total,views_unique
nutui.jd.com,3466,582
github.com,795,153
Google,286,97
cn.bing.com,109,44
wx.mail.qq.com,92,1
link.juejin.cn,61,27
link.csdn.net,46,7
Bing,33,12
npmjs.com,31,5
mail.qq.com,22,2
