referrer,views_total,views_unique
nutui.jd.com,3975,672
github.com,588,132
Google,341,153
medium.com,198,62
cn.bing.com,135,64
npmjs.com,103,3
Baidu,71,47
Bing,38,14
gitee.com,28,15
link.juejin.cn,18,9
