referrer,views_total,views_unique
nutui.jd.com,4863,1017
github.com,1283,349
Google,281,141
link.juejin.cn,102,50
cn.bing.com,85,51
gitee.com,36,24
link.zhihu.com,34,26
Baidu,34,14
npmjs.com,22,9
taro.jd.com,12,3
