referrer,views_total,views_unique
nutui.jd.com,5740,913
github.com,1411,257
Google,221,96
cn.bing.com,101,40
Bing,57,7
link.juejin.cn,53,30
gitee.com,36,7
link.zhihu.com,32,15
Baidu,23,15
npmjs.com,17,7
