referrer,views_total,views_unique
nutui.jd.com,4972,763
github.com,1381,268
Google,145,73
link.juejin.cn,67,59
cn.bing.com,60,20
Baidu,49,18
link.zhihu.com,34,13
link.csdn.net,32,18
gitee.com,21,11
blog.51cto.com,18,3
