referrer,views_total,views_unique
nutui.jd.com,5513,1098
github.com,1613,294
Google,169,88
link.juejin.cn,94,40
cn.bing.com,56,39
link.zhihu.com,50,33
Baidu,32,17
Bing,30,15
gitee.com,24,18
m.baidu.com,21,3
