referrer,views_total,views_unique
nutui.jd.com,3639,786
github.com,692,138
Google,296,132
cn.bing.com,127,60
medium.com,87,31
Bing,76,29
Baidu,65,48
link.juejin.cn,53,28
gitee.com,46,9
link.zhihu.com,15,8
