url_path,views_total,views_unique
/jdf2e/nutui,1567,802
/jdf2e/nutui/issues,1227,350
/jdf2e/nutui/releases,285,209
/jdf2e/nutui/pulls,282,54
/jdf2e/nutui/tree/next/src,230,121
/jdf2e/nutui/tree/next/src/packages,189,100
/jdf2e/nutui/tree/next/src/packages/__VUE,126,67
/jdf2e/nutui/search,99,34
/jdf2e/nutui/issues/1670,69,45
/jdf2e/nutui/commits/next,60,15
