referrer,views_total,views_unique
nutui.jd.com,4404,773
github.com,990,202
Google,340,118
cn.bing.com,155,52
link.juejin.cn,58,26
gitee.com,45,14
link.zhihu.com,32,13
Baidu,29,22
npmjs.com,20,4
Bing,11,8
