referrer,views_total,views_unique
nutui.jd.com,3991,722
github.com,673,138
Google,344,149
medium.com,175,59
cn.bing.com,138,80
link.juejin.cn,72,23
Baidu,70,42
npmjs.com,53,12
Bing,50,28
link.zhihu.com,28,8
