referrer,views_total,views_unique
nutui.jd.com,4037,824
github.com,628,172
link.juejin.cn,336,117
Google,268,126
cn.bing.com,89,53
medium.com,86,25
Baidu,71,49
wx.mail.qq.com,69,1
gitee.com,64,9
hellogithub.com,28,24
