referrer,views_total,views_unique
nutui.jd.com,3905,557
github.com,750,141
Google,326,114
link.juejin.cn,105,23
wx.mail.qq.com,59,1
cn.bing.com,50,26
link.csdn.net,49,9
Bing,32,16
mail.qq.com,21,1
npmjs.com,12,5
