referrer,views_total,views_unique
nutui.jd.com,3310,624
github.com,1456,237
Google,122,57
gitee.com,35,16
cn.bing.com,31,20
link.juejin.cn,23,18
Baidu,21,9
mail.qq.com,21,6
xingyun.jd.com,17,5
link.zhihu.com,13,10
