referrer,views_total,views_unique
nutui.jd.com,5798,848
github.com,1516,299
Google,248,87
link.juejin.cn,160,63
joyspace.jd.com,70,3
cn.bing.com,66,28
link.zhihu.com,45,22
Baidu,39,26
gitee.com,28,9
link.csdn.net,23,15
