referrer,views_total,views_unique
nutui.jd.com,5095,859
github.com,1199,240
Google,273,92
cn.bing.com,87,40
link.juejin.cn,70,38
Baidu,52,14
Bing,39,8
link.csdn.net,32,7
gitee.com,21,11
link.zhihu.com,19,9
