referrer,views_total,views_unique
nutui.jd.com,4882,793
github.com,860,163
Google,334,126
cn.bing.com,91,40
link.juejin.cn,42,17
Bing,36,11
link.zhihu.com,34,17
npmjs.com,24,5
gitee.com,22,13
nutui.eiinu.cn,21,1
