url_path,views_total,views_unique
/jdf2e/nutui,1274,790
/jdf2e/nutui/issues,747,267
/jdf2e/nutui/tree/v4/src,265,81
/jdf2e/nutui/releases,230,136
/jdf2e/nutui/tree/v4/src/packages,201,53
/jdf2e/nutui/tree/v4/packages,180,61
/jdf2e/nutui/issues/2461,146,111
/jdf2e/nutui/pulls,93,18
/jdf2e/nutui/issues/1671,91,76
/jdf2e/nutui/tree/v4/src/packages/__VUE,89,28
