url_path,views_total,views_unique
/jdf2e/nutui,1965,999
/jdf2e/nutui/issues,1783,448
/jdf2e/nutui/tree/next/src,390,186
/jdf2e/nutui/releases,330,242
/jdf2e/nutui/tree/next/src/packages,302,159
/jdf2e/nutui/tree/next/src/packages/__VUE,207,122
/jdf2e/nutui/pulls,180,45
/jdf2e/nutui/tree/next/src/sites,133,64
/jdf2e/nutui/search,122,46
/jdf2e/nutui/tree/next/jd,90,71
