referrer,views_total,views_unique
nutui.jd.com,5306,888
github.com,1406,264
Google,284,97
cn.bing.com,89,41
link.juejin.cn,72,39
Baidu,58,17
Bing,39,8
link.csdn.net,32,7
gitee.com,24,14
npmjs.com,20,7
