referrer,views_total,views_unique
nutui.jd.com,2019,399
github.com,949,159
Google,54,39
link.juejin.cn,45,16
cn.bing.com,22,11
link.zhihu.com,20,10
github.dev,11,1
gitee.com,7,7
npmjs.com,7,2
Baidu,5,5
