referrer,views_total,views_unique
nutui.jd.com,3254,636
github.com,373,109
Google,233,114
cn.bing.com,141,56
medium.com,104,36
Baidu,77,46
link.juejin.cn,57,15
Bing,45,19
npmjs.com,32,3
link.csdn.net,13,6
