referrer,views_total,views_unique
nutui.jd.com,4350,786
github.com,1651,299
Google,223,87
link.juejin.cn,129,71
Baidu,34,23
cn.bing.com,31,18
mail.qq.com,25,8
link.csdn.net,23,11
gitee.com,19,15
link.segmentfault.com,19,3
