referrer,views_total,views_unique
nutui.jd.com,6018,907
github.com,1198,224
Google,248,107
link.juejin.cn,88,43
cn.bing.com,85,44
gitee.com,35,7
Baidu,30,16
link.zhihu.com,26,12
joyspace.jd.com,21,2
npmjs.com,19,10
