referrer,views_total,views_unique
nutui.jd.com,3296,798
github.com,864,182
Google,430,144
cn.bing.com,147,55
link.zhihu.com,64,27
Baidu,45,31
Bing,42,20
link.juejin.cn,41,25
wx.mail.qq.com,41,1
medium.com,30,12
