referrer,views_total,views_unique
nutui.jd.com,3002,558
github.com,1219,217
Google,104,50
cn.bing.com,30,17
gitee.com,29,16
mail.qq.com,21,6
link.juejin.cn,19,16
npmjs.com,13,7
link.zhihu.com,12,9
Baidu,9,6
