referrer,views_total,views_unique
nutui.jd.com,4791,795
github.com,1826,319
Google,252,96
link.juejin.cn,107,70
link.csdn.net,30,11
Baidu,29,19
cn.bing.com,29,19
mail.qq.com,22,6
link.segmentfault.com,20,4
link.zhihu.com,19,17
