referrer,views_total,views_unique
nutui.jd.com,3038,708
github.com,411,113
Google,178,101
link.juejin.cn,168,50
medium.com,80,30
cn.bing.com,66,43
Baidu,60,46
51cto.com,49,4
webcache.googleusercontent.com,40,1
npmjs.com,33,4
