url_path,views_total,views_unique
/jdf2e/nutui,1957,1059
/jdf2e/nutui/issues,1342,313
/jdf2e/nutui/tree/v4/src,475,123
/jdf2e/nutui/releases,373,222
/jdf2e/nutui/tree/v4/packages,360,92
/jdf2e/nutui/tree/v4/src/packages,316,87
/jdf2e/nutui/tree/v4/src/packages/__VUE,188,56
/jdf2e/nutui/pulls,188,17
/jdf2e/nutui/blob/v4/package.json,86,24
/jdf2e/nutui/commits/v4,81,12
