url_path,views_total,views_unique
/jdf2e/nutui,2425,1125
/jdf2e/nutui/issues,1722,480
/jdf2e/nutui/releases,409,290
/jdf2e/nutui/tree/next/src,376,182
/jdf2e/nutui/pulls,369,72
/jdf2e/nutui/tree/next/src/packages,300,158
/jdf2e/nutui/tree/next/src/packages/__VUE,212,109
/jdf2e/nutui/search,107,52
/jdf2e/nutui/issues/1747,101,46
/jdf2e/nutui/tree/next/src/sites,89,56
