referrer,views_total,views_unique
nutui.jd.com,3323,787
github.com,914,133
Google,348,137
cn.bing.com,111,49
medium.com,80,33
Baidu,73,45
Bing,34,16
link.juejin.cn,32,20
link.csdn.net,18,11
gitee.com,12,10
