referrer,views_total,views_unique
nutui.jd.com,4380,841
github.com,604,141
Google,354,148
cn.bing.com,132,57
Baidu,87,56
Bing,84,35
gitee.com,68,14
medium.com,58,25
link.juejin.cn,42,25
naiveui.com,21,1
