referrer,views_total,views_unique
nutui.jd.com,4109,749
github.com,1216,190
Google,236,112
link.juejin.cn,197,31
cn.bing.com,143,52
link.zhihu.com,85,17
npmjs.com,61,6
Bing,30,10
Baidu,22,17
blog.csdn.net,12,4
