referrer,views_total,views_unique
nutui.jd.com,4273,838
github.com,969,180
Google,381,128
cn.bing.com,134,50
npmjs.com,70,5
link.zhihu.com,55,26
wx.mail.qq.com,46,1
gitee.com,28,9
Bing,22,16
evaluation.woa.com,19,1
