referrer,views_total,views_unique
nutui.jd.com,5228,893
github.com,1394,267
Google,291,98
cn.bing.com,87,40
link.juejin.cn,71,39
Baidu,60,18
Bing,39,8
link.csdn.net,32,7
npmjs.com,21,8
link.zhihu.com,18,8
