referrer,views_total,views_unique
nutui.jd.com,5420,882
github.com,1147,230
Google,239,98
cn.bing.com,86,38
link.juejin.cn,67,37
gitee.com,35,7
link.zhihu.com,25,12
Baidu,24,17
joyspace.jd.com,21,2
npmjs.com,18,9
