referrer,views_total,views_unique
nutui.jd.com,3684,618
github.com,516,131
Google,291,138
medium.com,232,70
cn.bing.com,114,54
Baidu,59,31
Bing,45,17
gitee.com,29,13
link.juejin.cn,23,13
gitcode.com,13,3
