referrer,views_total,views_unique
nutui.jd.com,4302,757
github.com,459,113
Google,333,132
cn.bing.com,126,58
Baidu,82,50
Bing,78,31
medium.com,68,29
gitee.com,49,10
link.juejin.cn,33,20
naiveui.com,21,1
