referrer,views_total,views_unique
nutui.jd.com,4760,786
github.com,897,162
Google,341,130
cn.bing.com,91,39
link.juejin.cn,45,20
link.zhihu.com,31,14
Bing,30,9
npmjs.com,26,6
gitee.com,19,11
Baidu,17,14
