referrer,views_total,views_unique
nutui.jd.com,4837,835
github.com,883,170
Google,243,105
link.zhihu.com,115,19
cn.bing.com,108,53
link.juejin.cn,77,33
Baidu,62,16
npmjs.com,35,4
Bing,31,14
xingyun.jd.com,22,1
