referrer,views_total,views_unique
nutui.jd.com,5708,884
github.com,1333,263
Google,248,105
cn.bing.com,116,55
link.juejin.cn,64,23
joyspace.jd.com,37,2
link.zhihu.com,33,23
Baidu,29,14
Bing,26,18
gitee.com,26,11
