referrer,views_total,views_unique
nutui.jd.com,3733,765
github.com,948,203
Google,197,107
link.juejin.cn,78,42
cn.bing.com,67,34
gitee.com,49,9
Baidu,44,10
link.zhihu.com,20,19
link.csdn.net,18,10
xingyun.jd.com,13,1
