referrer,views_total,views_unique
nutui.jd.com,4843,780
github.com,1627,322
Google,195,67
link.juejin.cn,127,72
cn.bing.com,50,30
gitee.com,46,14
Baidu,38,27
m.baidu.com,27,3
oschina.net,26,15
link.csdn.net,19,15
