referrer,views_total,views_unique
nutui.jd.com,4930,888
github.com,2318,365
Google,224,97
link.juejin.cn,54,31
cn.bing.com,54,27
joyspace.jd.com,46,3
link.zhihu.com,30,21
Baidu,29,25
gitee.com,18,16
blog.csdn.net,18,12
